Año,Mes,Estacion,Localidad,Fuente,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,lat,lon,dias_esperados
2020,7,Fontibon,Fontibón,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.679722,-74.1425,31
2020,7,Guaymaral,Suba,NASA_POWER,12.850000000000001,87.60903225806452,1.1864516129032259,,275.88,8.899354838709677,4.7837556,-74.044183,31
2020,7,Kennedy,Kennedy,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.621389,-74.140833,31
2020,7,Las Ferias,Engativá,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.690722,-74.0986,31
2020,7,MinAmbiente,Teusaquillo,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.629306,-74.186944,31
2020,7,Movil Fontibon,Fontibón,NASA_POWER,22.70483870967742,72.77741935483871,1.385483870967742,,122.91,3.9648387096774194,4.640764,-74.870833,31
2020,7,Puente Aranda,Puente Aranda,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.592444,-74.106667,31
2020,7,SUBA,Suba,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.68025,-74.596111,31
2020,7,San Cristobal,San Cristóbal,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.5725,-74.086389,31
2020,7,Suba,Suba,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.68025,-74.596111,31
2020,7,Tunal,Tunjuelito,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.575556,-74.138889,31
2020,7,Usaquen,Usaquén,NASA_POWER,18.291935483870965,78.14645161290322,1.1312903225806452,,205.21,6.619677419354839,4.707306,-74.330417,31
2020,8,Bolivia,Engativá,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.736978,-74.555,31
2020,8,Carvajal - Sevillana,Tunjuelito,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.589722,-74.2175,31
2020,8,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.658556,-74.088556,31
2020,8,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.577778,-74.165167,31
2020,8,Colina,Suba,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.737194444444445,-74.06947222222222,31
2020,8,Fontibon,Fontibón,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.679722,-74.1425,31
2020,8,Guaymaral,Suba,NASA_POWER,13.425483870967742,86.28096774193548,1.0506451612903225,,149.65,4.827419354838709,4.7837556,-74.044183,31
2020,8,Kennedy,Kennedy,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.621389,-74.140833,31
2020,8,Las Ferias,Engativá,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.690722,-74.0986,31
2020,8,MinAmbiente,Teusaquillo,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.629306,-74.186944,31
2020,8,Movil Fontibon,Fontibón,NASA_POWER,23.50483870967742,70.25354838709679,1.340967741935484,,126.19,4.070645161290322,4.640764,-74.870833,31
2020,8,Puente Aranda,Puente Aranda,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.592444,-74.106667,31
2020,8,SUBA,Suba,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.68025,-74.596111,31
2020,8,San Cristobal,San Cristóbal,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.5725,-74.086389,31
2020,8,Suba,Suba,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.68025,-74.596111,31
2020,8,Tunal,Tunjuelito,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.575556,-74.138889,31
