Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presion,Precipitacion,Precipitacion_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_PM25,grad_PM25,adv_proxy_PM25
USAQUEN,2024-06-01,5.313676470588236,7.447761194029851,,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9305555555555556,0.6694444444444444,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,7.120926759051248,0.0002949290101083609,0.0003333680910924839
BARRIOS UNIDOS,2024-07-01,4.673699015471168,6.943705799151344,11.93932107496464,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9502688172043012,0.9502688172043012,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,3.105038698644961,0.0002528665253244465,0.00037856565936476014
ENGATIVA,2024-07-01,5.293585303474519,12.121719796377295,10.145138111235537,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.8595430107526882,0.8568548387096775,0.8548387096774193,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,6.463989455266118,0.0005854776983626375,0.0008765167735809681
FONTIBON,2024-07-01,11.020274961719206,18.302078675321553,9.26949152542373,20.301290322580645,80.58467741935483,1.7080645161290327,,117.03,3.775161290322581,0.9495967741935484,0.9516129032258064,0.907258064516129,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.041255728594566,0.0008049718800481775,0.001374943904791968
KENNEDY,2024-07-01,9.075212464589235,18.147375886524824,6.4463172804532585,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9475806451612904,0.9489247311827956,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,5.201510735280353,0.0007596570588069548,0.0011372801322332509
PUENTE ARANDA,2024-07-01,5.181779053084648,14.612375533428166,7.876977401129943,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9448924731182796,0.9516129032258064,0.9368279569892471,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,16.405740808078793,0.001084510130670762,0.0016236166182074217
SAN CRISTOBAL,2024-07-01,4.106990881458967,6.882324058919804,,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.821236559139785,0.7231182795698925,0.8844086021505376,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,15.73667191145125,0.0006088633466524697,0.0009115273521981007
SUBA,2024-07-01,5.9001928140315485,10.340617684354273,10.336425906761974,16.949354838709677,82.96139784946236,1.4815053763440862,,138.79,4.477096774193549,0.9417562724014337,0.9516129032258065,0.9184587813620072,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-3.4117751358071864,0.00015513322899147472,0.00022983071280048805
TEUSAQUILLO,2024-07-01,6.650771388499299,8.081779661016949,11.188276836158192,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9516129032258064,0.9516129032258064,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,0.9234388647771254,0.0005156562920815757,0.0007719873714679333
TUNJUELITO,2024-07-01,16.225094114244204,9.355650684931506,12.157861635220126,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.7849462365591398,0.8548387096774194,0.9059139784946237,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-30.311299943599764,0.001551716181986197,0.002323069290515465
USAQUEN,2024-07-01,4.321518987341772,3.724039829302987,17.387146892655366,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9448924731182796,0.9516129032258064,0.8494623655913979,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,2.9029201709519192,0.00013374496749688126,0.00020022915940420195
BARRIOS UNIDOS,2024-08-01,9.039099859353025,9.964033850493651,17.345133991537377,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.952956989247312,0.952956989247312,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,5.180613757573589,0.0003186894980987401,0.00046878197139685644
ENGATIVA,2024-08-01,9.30618846694796,17.19243937232525,7.969186875891583,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.7755376344086021,0.7762096774193548,0.758736559139785,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,11.30175005876994,0.0009507716633996945,0.0013985544468072928
FONTIBON,2024-08-01,19.647978606041143,24.013437375666427,15.40394366197183,21.011612903225807,74.62741935483871,1.4606451612903228,,62.30499999999999,2.0098387096774193,0.9529569892473118,0.9543010752688172,0.9516129032258066,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-19.45653175091467,0.0019433385140515853,0.002838527997298574
KENNEDY,2024-08-01,,,,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.6263440860215054,0.6263440860215054,0.6223118279569892,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,,,
PUENTE ARANDA,2024-08-01,12.45848787446505,19.660057061340943,12.622081575246131,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9422043010752688,0.9556451612903226,0.9422043010752688,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,7.831045713467674,0.0011591648815848115,0.0017050941483957229
SAN CRISTOBAL,2024-08-01,7.507467532467533,8.158581560283688,21.28276353276353,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9475806451612904,0.9435483870967742,0.8279569892473119,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,22.684106739460223,0.0008718777502036133,0.001282504045460799
SUBA,2024-08-01,11.491099337862941,12.912473073457924,15.226815213451715,17.174086021505378,79.02301075268818,1.4202150537634413,,67.70333333333333,2.183978494623656,0.9489247311827956,0.946236559139785,0.9543010752688174,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-7.588347240030457,0.0003388331063839621,0.00048121587839993255
TEUSAQUILLO,2024-08-01,10.533236994219653,10.616973125884016,18.214427157001413,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9502688172043012,0.9502688172043012,0.9301075268817204,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,9.545855357200258,0.0007237940340858455,0.001064677675945631
TUNJUELITO,2024-08-01,22.21478446817812,,17.39127988748242,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,,0.9556451612903226,0.9556451612903227,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-24.463613529423657,0.0018053645953213515,0.0026556330821501176
USAQUEN,2024-08-01,8.539662447257383,6.19493670886076,22.017440225035163,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9556451612903226,0.9556451612903226,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,4.217400322391777,0.00021104111270696708,0.00031043466901411933
BARRIOS UNIDOS,2024-09-01,11.45216718266254,12.307458143074582,18.70559210526316,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9125,0.8444444444444444,0.8972222222222223,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,2.78318749794313,0.00022186561618298744,0.00031904275607113594
ENGATIVA,2024-09-01,12.941390476406895,16.15300060523078,17.07560407629513,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.8840277777777776,0.8909722222222223,0.825,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.956403869233922,0.00095425286540646,0.0013722156204544894
FONTIBON,2024-09-01,19.38701763938517,23.015919230700867,17.586569343065694,22.100166666666667,70.57166666666666,1.3843333333333334,,85.955,2.865166666666666,0.9319444444444444,0.9513888888888888,0.9222222222222223,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-6.445627162978276,0.0016432366582445465,0.0022747872805632006
KENNEDY,2024-09-01,,,,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.6416666666666667,0.5375,0.6333333333333333,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,,,
PUENTE ARANDA,2024-09-01,12.746131386861316,19.17083946980854,14.14017595307918,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9430555555555556,0.9472222222222222,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,,,
SAN CRISTOBAL,2024-09-01,10.661374045801526,9.865401459854017,16.013333333333332,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9513888888888888,0.9166666666666666,0.9097222222222222,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,2.08475734105979,0.00023133986294829762,0.00033266672291965195
SUBA,2024-09-01,13.550835171374265,14.778535294181072,16.0203345255628,17.868111111111112,77.04055555555554,1.396111111111111,,90.19,3.0063333333333326,0.7847222222222222,0.7861111111111111,0.737037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-5.621373890556319,0.00025977982367282425,0.0003626814982721152
TEUSAQUILLO,2024-09-01,,12.837591776798824,19.01260997067449,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9458333333333332,0.9472222222222222,0.6944444444444444,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2024-09-01,,,18.708321167883213,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.3597222222222222,0.9513888888888888,0.7201388888888889,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,,,
USAQUEN,2024-09-01,10.637573964497042,9.074231332357249,20.56202346041056,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9486111111111112,0.9472222222222222,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,6.031670936952574,0.00026882085642626537,0.0003865643915409696
BARRIOS UNIDOS,2024-10-01,,,,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.6290322580645161,0.6303763440860215,0.6290322580645161,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,,,
ENGATIVA,2024-10-01,13.301578843028455,17.262642045454545,8.024220963172805,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.7668010752688172,0.7681451612903225,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,1.781169596705091,0.000641421311091375,0.0007299788340420552
FONTIBON,2024-10-01,17.196739130434782,21.595703703703705,17.586901408450704,21.48548387096774,76.80596774193549,1.0862903225806453,,169.78,5.476774193548387,0.790994623655914,0.9543010752688172,0.7829301075268817,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-6.420105048829026,0.0008181031106188279,0.000888697491938356
KENNEDY,2024-10-01,20.680945347119646,22.54589928057554,18.3516501650165,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9341397849462364,0.8145161290322581,0.9099462365591398,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-6.255341536294699,0.0007668529158583555,0.0008727280926284769
PUENTE ARANDA,2024-10-01,14.915919629057187,,11.740123456790124,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.3346774193548387,0.8709677419354839,0.8696236559139785,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,10.795610357847574,0.0012603032629238268,0.0014343064230952455
SAN CRISTOBAL,2024-10-01,10.157627118644069,13.242368045649073,14.656348074179745,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9422043010752688,0.9422043010752688,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,19.305462171024473,0.0007531721843826719,0.0008571585375813118
SUBA,2024-10-01,11.423464694878504,16.44497841673305,14.583869824313402,17.716774193548385,80.6083870967742,1.1083870967741936,,192.49666666666667,6.209569892473119,0.7809139784946236,0.7195340501792115,0.9014336917562723,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-0.8839219752999821,0.00035447885965261806,0.00039289979411819215
TEUSAQUILLO,2024-10-01,11.18758815232722,15.644729344729344,18.047652916073968,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9435483870967742,0.9448924731182796,0.952956989247312,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,9.737482454837531,0.0008810623234595658,0.0010027057668275318
TUNJUELITO,2024-10-01,23.67483574557227,10.859715639810426,16.524891461649784,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.8508064516129032,0.928763440860215,0.875,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-25.27001514189591,0.001248823645360539,0.001421241877687736
USAQUEN,2024-10-01,8.661428571428571,12.989389534883722,23.03758967001435,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9247311827956988,0.9368279569892471,0.9408602150537636,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,7.402186395049817,0.00045864868026226295,0.0005219717883758916
BARRIOS UNIDOS,2024-11-01,11.93578125,15.761538461538462,11.51160409556314,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8125,0.8138888888888889,0.8888888888888888,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.749660160629544,0.0005982572387344238,0.0005860926748801573
ENGATIVA,2024-11-01,15.98992700729927,22.97521994134897,10.32179675994109,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.6243055555555556,0.5979166666666667,0.6006944444444444,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-5.8271110372194705,0.0003769807179728796,0.0003693154433740978
FONTIBON,2024-11-01,16.41267104760351,24.495468837619164,11.093421052631578,20.635666666666665,82.92283333333333,0.9970000000000001,,192.665,6.422166666666667,0.9312499999999999,0.95,0.9479166666666667,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,3.9157796454052143,0.0005796622307860858,0.0005779232440937276
KENNEDY,2024-11-01,23.369648093841644,18.54992272024729,11.522720247295208,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8986111111111111,0.8986111111111111,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-11.72040885283498,0.0010968909226188506,0.001074587473858934
PUENTE ARANDA,2024-11-01,15.772859216255442,26.21240657698057,6.748533724340176,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9291666666666668,0.9472222222222222,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,16.048293296981143,0.0013450239742495995,0.0013176751534398577
SAN CRISTOBAL,2024-11-01,13.950506756756758,17.442143906020558,8.146833578792341,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9458333333333332,0.9430555555555556,0.8222222222222222,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,13.918561797890998,0.0005657821366098422,0.0005542778998321088
SUBA,2024-11-01,13.195873505823736,16.26122343283931,9.656568227441563,17.113444444444443,86.18711111111111,0.8814444444444446,,207.0333333333333,6.901111111111111,0.8888888888888888,0.8953703703703703,0.9449074074074074,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-0.9329610046327925,0.00029804058788483463,0.0002627062204100437
TEUSAQUILLO,2024-11-01,13.79421768707483,19.929513888888888,,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8,0.7486111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,2.7386584526344606,0.0004667729775577662,0.00045728192701409166
TUNJUELITO,2024-11-01,26.203005164830998,13.358686131386865,10.354372019077902,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9513888888888888,0.8736111111111111,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-25.51600142763915,0.0012942686772241354,0.0012679518807872448
USAQUEN,2024-11-01,10.728951255539144,15.8628125,14.523372781065088,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8888888888888888,0.9388888888888888,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,8.934727996505574,0.00035107078516767007,0.00034393234586926083
BARRIOS UNIDOS,2024-12-01,15.356976744186047,13.855994152046785,15.074122807017543,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.9193548387096774,0.9193548387096774,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,4.259153262034426,0.00022704949921250372,0.0002058093847700437
ENGATIVA,2024-12-01,16.957406436895,21.163860667634253,13.020029027576197,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.823252688172043,0.8185483870967742,0.9059139784946235,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,0.022924253204257283,0.0004172640862817355,0.00037822970401666994
FONTIBON,2024-12-01,19.99099700838245,22.48754673494968,15.055589123867067,21.102096774193548,81.01419354838708,0.9287096774193548,,171.2,5.522580645161291,0.9166666666666666,0.8897849462365591,0.9240591397849462,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-0.5061728890259864,0.0008858548913348975,0.0008227020103719903
KENNEDY,2024-12-01,26.96224188790561,16.655555555555555,15.040132669983418,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.9193548387096774,0.8104838709677419,0.9112903225806452,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-13.806788868433827,0.00117662411123125,0.0010665528234063912
PUENTE ARANDA,2024-12-01,17.825507246376812,,,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.7123655913978495,0.7365591397849462,0.9274193548387096,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,18.296322500619667,0.001539836589956688,0.001395787360573643
SAN CRISTOBAL,2024-12-01,16.79475982532751,,,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.7338709677419355,0.7338709677419355,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.251830122238776,0.0005800115317803477,0.0005257523884847668
SUBA,2024-12-01,15.14830930607929,14.3441463757567,14.633333333333336,17.621935483870967,84.1837634408602,0.8579569892473119,,155.79333333333332,5.025591397849463,0.8525985663082437,0.7370071684587813,0.8942652329749103,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-0.3393942946789448,0.00021696909511280098,0.0001861501516026924
