Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_NO2,grad_NO2,adv_proxy_NO2
SUBA,2023-10-01,12.929948569417304,15.657204416328293,11.638080626774872,17.663010752688173,82.2058064516129,0.8653763440860214,,210.45333333333335,6.7888172043010755,0.9121863799283153,0.8982974910394265,0.9404121863799283,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,0.9713418434859715,0.0002632750238043763,0.00022783197758899143
TEUSAQUILLO,2023-10-01,15.374120956399436,18.696561604584527,,19.38935483870968,80.40064516129033,0.9116129032258063,,200.76,6.476129032258064,0.9381720430107529,,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,9.50189605349356,0.001261459429297396,0.0011499626926433678
TUNJUELITO,2023-10-01,27.792946851290584,16.311158192090396,13.563096960926195,19.38935483870968,80.40064516129033,0.9116129032258063,,200.76,6.476129032258064,0.9516129032258064,0.928763440860215,0.95497311827957,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,13.399746103541998,0.001154770968581604,0.0010527041152295525
USAQUEN,2023-10-01,10.927966101694915,13.994263565891472,19.441117478510023,19.38935483870968,80.40064516129033,0.9116129032258063,,200.76,6.476129032258064,0.8669354838709677,0.9381720430107529,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,7.623105245233253,0.0002877234650866208,0.0002622924233338033
BARRIOS UNIDOS,2023-11-01,11.30366568914956,12.227165932452277,12.69297709923664,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.9458333333333332,0.9097222222222222,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,8.716052910397757,0.0010408053057200568,0.001029356447357136
CIUDAD BOLIVAR,2023-11-01,15.82274052478134,,,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,,,0.9527777777777776,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-11-01,14.365848680463262,16.313752122241084,8.937820970757503,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.8180555555555555,0.9055555555555557,0.95625,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.3526038458923786,0.0007685157186013697,0.0007600620456967546
FONTIBON,2023-11-01,20.041067257069137,22.210061627102128,14.430232558139537,21.15983333333333,79.9895,1.0395,,180.135,6.0045,0.9458333333333334,0.8958333333333334,0.9409722222222222,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.815894085446072,0.0008412763222569127,0.0008745067369860609
KENNEDY,2023-11-01,20.524669603524227,20.643906020558003,9.721764705882354,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.9458333333333332,0.9444444444444444,0.9458333333333332,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-5.257632939711382,0.0006753893581265542,0.0006679600751871622
PUENTE ARANDA,2023-11-01,12.18471615720524,,8.772205882352942,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,,0.9444444444444444,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,,,
SAN CRISTOBAL,2023-11-01,10.25095168374817,11.798956780923994,,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.9319444444444444,,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,7.078836565515733,0.0003640423316291223,0.00036003786598120196
SUBA,2023-11-01,11.910773725044644,15.851230909669473,10.021233161446679,17.529555555555557,83.32133333333333,0.96,,171.87333333333333,5.72911111111111,0.875,0.9361111111111112,0.9472222222222221,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-7.924148381848296,0.00040871342710751234,0.00039236489002321184
TEUSAQUILLO,2023-11-01,14.569767441860463,16.856632653061226,,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.8166666666666667,,0.9555555555555556,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,0.723962253431953,0.0010439748662049255,0.0010324911426766714
TUNJUELITO,2023-11-01,25.772317202888754,13.820117474302496,,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.9458333333333332,0.45,0.9465277777777776,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,4.802627852877006,0.0006542887564222423,0.0006470915801015976
USAQUEN,2023-11-01,8.893118594436311,11.088626292466763,15.8925,19.18,81.34533333333334,0.989,,170.2,5.673333333333333,0.9402777777777778,0.9444444444444444,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,11.126270086962544,0.000479051324874258,0.0004737817603006412
BARRIOS UNIDOS,2023-12-01,15.020319303338171,12.866666666666664,13.17349926793558,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9193548387096774,0.918010752688172,0.9260752688172044,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.294089895692341,0.00105314948127817,0.0010816864349644172
CIUDAD BOLIVAR,2023-12-01,21.84698972099853,,,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,,,0.9153225806451613,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,,,
ENGATIVA,2023-12-01,18.410412373533283,18.21622807017544,9.324848422301917,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9193548387096774,0.9166666666666666,0.9240591397849462,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-2.433595350888691,0.000749035162805354,0.0007693315994749184
FONTIBON,2023-12-01,24.5686676237762,22.537227034120736,14.156111929307803,21.518709677419356,78.97112903225806,0.9980645161290322,,125.095,4.035322580645161,0.8299731182795699,0.9126344086021504,0.8541666666666667,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.21846456911529,0.0007613338808722837,0.0007598603314254342
KENNEDY,2023-12-01,26.71010273972603,20.36579330422125,10.976204379562043,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9233870967741936,0.9206989247311828,0.7849462365591398,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-4.119616549358474,0.0006891767549730971,0.0007078512218820455
PUENTE ARANDA,2023-12-01,16.268367346938778,,9.165739385065883,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.4583333333333333,0.918010752688172,0.922043010752688,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,,,
SAN CRISTOBAL,2023-12-01,15.227842565597667,13.887334315169367,,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9126344086021504,,0.922043010752688,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,3.1112695534747825,0.00015119710785152122,0.00015529406174169148
SUBA,2023-12-01,15.463766795218001,15.98164568361932,8.892815025220386,17.918602150537634,83.40720430107525,0.96752688172043,,142.51666666666665,4.597311827956989,0.8776881720430106,0.9135304659498207,0.8870967741935484,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-3.637594596784634,0.00035110530795876346,0.0003397038237648337
TEUSAQUILLO,2023-12-01,19.098981077147016,16.81119515885023,,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.8884408602150538,0.532258064516129,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,1.7815033830869424,0.0009693875449347178,0.0009956548203458521
TUNJUELITO,2023-12-01,28.84749420013525,14.074743024963288,,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9153225806451613,0.1384408602150537,0.8783602150537634,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,6.10364156946404,0.0005019753071286858,0.0005155772186766889
USAQUEN,2023-12-01,11.7798833819242,13.224447717231222,18.35338235294117,19.54258064516129,80.67806451612903,1.0270967741935484,,133.78,4.315483870967742,0.9126344086021504,0.913978494623656,0.922043010752688,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,7.391197268767758,0.00032926015390126435,0.0003381820419424599
BARRIOS UNIDOS,2024-01-01,17.83051724137931,12.119129082426127,18.97507788161994,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.864247311827957,0.8629032258064516,0.7795698924731183,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,15.341319865539553,0.0009288573236068716,0.0012629463287106336
ENGATIVA,2024-01-01,19.50361445783133,17.451223241590213,12.80561256529558,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.8790322580645161,0.8716397849462365,0.7298387096774194,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-2.7316202254238497,0.0008483690326472424,0.0011535082169703637
FONTIBON,2024-01-01,26.204568862785152,22.42997424128327,18.69661971830985,22.37225806451613,69.49645161290323,1.1646774193548388,,26.465,0.8537096774193548,0.9522849462365591,0.9543010752688172,0.9220430107526882,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-13.197795560143323,0.0008119890733440492,0.0009457053384866742
KENNEDY,2024-01-01,22.95666131621188,21.567957746478875,13.670128022759602,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.7634408602150538,0.9448924731182796,0.8373655913978495,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-11.204304805387887,0.0007210595074492136,0.000980408330289818
PUENTE ARANDA,2024-01-01,17.90210843373494,19.174537695590328,13.020733427362485,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.9448924731182796,0.952956989247312,0.8924731182795699,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-8.987652667479571,0.0009656530424704781,0.0013129766367784082
SAN CRISTOBAL,2024-01-01,15.777470930232557,10.764356435643563,15.083028286189684,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.9502688172043012,0.8077956989247311,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,13.849471061472174,0.000494031536474916,0.0006717235245941197
SUBA,2024-01-01,19.281842058297844,16.456144917193175,11.607504953421051,18.046021505376345,75.65763440860215,1.3188172043010755,,15.126666666666665,0.48795698924731185,0.9368279569892474,0.9493727598566308,0.9511648745519713,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-8.521279032938008,0.00047767226089919955,0.0006299623956912563
TEUSAQUILLO,2024-01-01,20.07475317348378,15.072946175637394,18.70056657223796,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.9489247311827956,0.9489247311827956,0.952956989247312,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,8.50480249238754,0.0009682034619142967,0.001316444384506052
TUNJUELITO,2024-01-01,28.73724636135211,11.895056497175142,18.725671641791045,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.9516129032258064,0.9005376344086021,0.9563172043010753,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,15.821682386187339,0.0010046103386163031,0.0013659459926670058
USAQUEN,2024-01-01,15.413258110014104,11.276803394625176,23.606638418079097,20.018387096774195,71.83064516129032,1.3596774193548389,,19.18,0.6187096774193548,0.9502688172043012,0.9516129032258064,0.952956989247312,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,12.196087057333987,0.0005226823775983436,0.0007106794263151672
BARRIOS UNIDOS,2024-02-01,17.909618320610686,13.241232227488153,17.010091743119265,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9094827586206896,0.9396551724137931,0.9410919540229884,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,13.584586783690556,0.0009391025340910299,0.0011395523508504599
ENGATIVA,2024-02-01,,16.385551948051948,10.142137349610064,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.8850574712643678,0.9181034482758621,0.5201149425287356,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.17847676962902,0.0007246777863624926,0.0008793590104171072
FONTIBON,2024-02-01,26.247609826452926,21.562178331916044,14.311332312404287,22.743620689655174,73.05413793103448,1.2101724137931034,,90.89500000000001,3.134310344827586,0.9245689655172413,0.9382183908045976,0.9346264367816093,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-14.24617230830023,0.0009465361018880011,0.001145471879164117
KENNEDY,2024-02-01,20.876992481203008,15.52308868501529,14.246341463414634,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9396551724137931,0.942528735632184,0.9554597701149424,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,7.294520818933586,0.0006503235849839691,0.0007891340329512369
PUENTE ARANDA,2024-02-01,18.46051051051052,18.3910094637224,12.51391830559758,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9109195402298852,0.9497126436781608,0.956896551724138,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-7.207618573430237,0.0004909470999958231,0.0005957389120294142
SAN CRISTOBAL,2024-02-01,16.435649546827793,12.885407066052228,8.909259259259258,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9353448275862069,0.9310344827586208,0.9511494252873564,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.177109398287396,0.00042500952757419864,0.0005157270784598637
SUBA,2024-02-01,17.848794321478028,16.139061619877623,10.578397178019316,18.875632183908046,77.84367816091954,1.1496551724137931,,62.550000000000004,2.156896551724138,0.8979885057471265,0.903256704980843,0.9377394636015327,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-5.256866849506304,0.0002527785011044107,0.00029060811126969147
TEUSAQUILLO,2024-02-01,20.02556390977444,18.531722054380666,13.501978691019788,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9511494252873564,0.9439655172413792,0.9554597701149424,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-2.400746140015398,0.000666007058957009,0.0008081651174033499
TUNJUELITO,2024-02-01,28.183067999506356,13.910599078341011,17.902137404580152,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9353448275862069,0.9410919540229884,0.9504310344827587,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,5.067707979766885,0.00040586905246670535,0.0004925011019414952
USAQUEN,2024-02-01,15.784313725490197,13.533533834586464,23.31979010494753,20.71896551724138,74.39793103448275,1.2134482758620688,,67.75,2.336206896551724,0.9554597701149424,0.9583333333333334,0.9525862068965516,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,5.165244291658331,0.00025023692871702536,0.0003036495697086938
BARRIOS UNIDOS,2024-03-01,26.43870056497175,13.08406827880512,21.721448863636365,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.9448924731182796,0.946236559139785,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,12.07705939688628,0.0007163859401039968,0.000830776598281893
ENGATIVA,2024-03-01,29.203651685393258,15.127643504531722,14.09880682680859,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.8897849462365591,0.9509408602150538,0.956989247311828,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,7.704305609167271,0.0009279337590778481,0.0010761038270596336
FONTIBON,2024-03-01,35.01060519676593,24.321233277812226,21.07852062588905,23.543064516129032,70.11258064516129,1.136290322580645,,79.965,2.5795161290322577,0.944220430107527,0.9448924731182796,0.9536290322580646,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-23.205757609132544,0.0015037219958724968,0.001708664751761571
KENNEDY,2024-03-01,28.79858956276446,18.94836415362732,16.555728429985855,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.9448924731182796,0.9502688172043012,0.952956989247312,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,1.1282133431914545,0.0007385796112591071,0.0008565140975730612
PUENTE ARANDA,2024-03-01,28.00437235543018,20.519686162624826,15.23655761024182,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.9422043010752688,0.9448924731182796,0.952956989247312,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-13.796373404465701,0.0009772671451495664,0.0011333146409073197
SAN CRISTOBAL,2024-03-01,25.45779220779221,12.314163090128757,9.974090247452692,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.939516129032258,0.9233870967741936,0.8279569892473119,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.391517822020012,0.00044387268447829815,0.0005147491292578974
SUBA,2024-03-01,28.071441181007625,16.08661928305568,12.256534954407295,19.50559139784946,75.96924731182796,1.1235483870967744,,84.13,2.713870967741935,0.903673835125448,0.8543906810035842,0.949820788530466,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-3.9615267827745164,0.00020473902748202065,0.00023003420410318647
TEUSAQUILLO,2024-03-01,29.323488045007032,15.681934566145092,18.39316239316239,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.9448924731182796,0.9435483870967742,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,10.879184020806896,0.0010538649140938688,0.0012221433439249866
TUNJUELITO,2024-03-01,39.112737949405975,13.132386363636364,23.46591230551627,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.946236559139785,0.9502688172043012,0.9153225806451613,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,12.38505431547181,0.0007982423520732775,0.0009257036308720751
USAQUEN,2024-03-01,25.185593220338983,,29.4736170212766,21.388387096774192,71.98322580645161,1.1596774193548387,,80.08,2.5832258064516127,0.4448924731182795,0.9475806451612904,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2024-04-01,20.69983844911147,15.20352422907489,17.15066079295154,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.9458333333333332,0.9458333333333332,0.8597222222222223,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,19.700028895122244,0.0011874161332251602,0.0011644594213161405
ENGATIVA,2024-04-01,24.001317715959008,20.967627118644067,11.673722917467924,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.8194444444444444,0.8868055555555555,0.70625,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-1.6490870489015315,0.0009262413195298597,0.0009083339873522823
FONTIBON,2024-04-01,27.352730315493723,26.875638809519202,18.522254758418743,22.408166666666666,76.00800000000001,0.966,,245.18,8.172666666666666,0.9472222222222222,0.9486111111111112,0.9548611111111112,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-18.485977689570802,0.0011513920176821131,0.0011122446890809213
KENNEDY,2024-04-01,24.246745562130176,21.99868035190616,14.060850439882698,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.9472222222222222,0.9472222222222222,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,1.3172180575007282,0.0008664211227222333,0.0008496703143496034
PUENTE ARANDA,2024-04-01,22.926656626506023,25.16834319526627,12.445757575757575,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.9388888888888888,0.9166666666666666,0.9222222222222224,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-19.06244085702234,0.0013421623999310274,0.0013162139268656941
SAN CRISTOBAL,2024-04-01,19.445772594752185,14.42589285714286,,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.9333333333333332,0.6888888888888889,0.9527777777777776,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,16.334573000707998,0.0005827680338413429,0.0005715011851870769
SUBA,2024-04-01,22.505703533803104,17.69618202976695,12.455458820158285,18.736444444444444,79.23422222222223,0.9877777777777776,,213.4333333333333,7.114444444444444,0.9092592592592593,0.9273148148148148,0.9467592592592592,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,0.778787288185061,0.00032432682864272643,0.0003203628340704264
TEUSAQUILLO,2024-04-01,24.8577648766328,19.174631268436578,16.185777777777776,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.9416666666666668,0.9375,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,9.72361242855063,0.0012417483155954577,0.0012177411814939454
TUNJUELITO,2024-04-01,32.08260609031977,15.269277108433734,19.506015037593983,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.9222222222222224,0.9236111111111112,0.9027777777777777,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,15.78508507901409,0.0010041375805442234,0.000984724253987035
USAQUEN,2024-04-01,18.21229629629629,,26.0531914893617,20.540666666666667,76.39433333333334,0.9806666666666666,,223.34,7.444666666666666,0.6125,0.9138888888888888,0.9375,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2024-05-01,8.1163610719323,9.72135785007072,8.284582743988684,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.9502688172043012,0.9502688172043012,0.952956989247312,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,13.798123692943648,0.0007989133744051723,0.0007718534052720937
ENGATIVA,2024-05-01,8.6580195238625,13.164113475177306,6.112661299531803,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.726478494623656,0.8904569892473118,0.9536290322580646,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,1.8589838522304767,0.000804307171596129,0.000777064509332389
FONTIBON,2024-05-01,15.989955910516235,19.608771548602057,7.668926553672317,21.394354838709674,83.19677419354838,1.159516129032258,,360.305,11.622741935483871,0.9475806451612903,0.9516129032258064,0.926747311827957,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-15.259020475936413,0.0009693339856097524,0.0011239583907336306
KENNEDY,2024-05-01,12.575458392101552,18.381985815602835,5.498290598290598,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.9475806451612904,0.9435483870967742,0.952956989247312,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-10.267714983639959,0.0006828277383654203,0.0006596997020659463
PUENTE ARANDA,2024-05-01,8.91018922852984,17.776888888888887,5.448676470588235,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.907258064516129,0.913978494623656,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-15.434903946296608,0.00116892576960182,0.0011293331225669194
SAN CRISTOBAL,2024-05-01,6.244159544159544,8.64354136429608,2.95687134502924,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.9260752688172044,0.9193548387096774,0.9435483870967742,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,11.360041700767866,0.0004919060421127889,0.0004752447084283234
SUBA,2024-05-01,8.46260924764746,11.930332045131403,5.860803863828058,18.091827956989246,84.56021505376344,1.008817204301075,,378.76,12.218064516129033,0.8620071684587813,0.8991935483870969,0.939068100358423,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-6.527352221313694,0.00044047189409353077,0.0004443556247726349
TEUSAQUILLO,2024-05-01,11.268635724331928,12.021194879089617,7.793009985734664,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.9448924731182796,0.9422043010752688,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,11.043433650292815,0.0010537067511535163,0.0010180166837757357
TUNJUELITO,2024-05-01,18.673184960678274,7.492582025677604,9.4140625,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.9422043010752688,0.946236559139785,0.95497311827957,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,22.324669991754995,0.0012569620192226477,0.0012143874992167191
USAQUEN,2024-05-01,4.8608757062146895,6.378172588832487,13.524573863636364,19.726774193548387,82.56838709677419,0.9661290322580643,,371.83,11.994516129032258,0.7943548387096774,0.946236559139785,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,15.681285603881967,0.000651502387031621,0.0006294353706966789
BARRIOS UNIDOS,2024-06-01,7.140393343419063,9.262865497076024,8.336988304093568,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.95,0.95,0.9180555555555556,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,17.128163626225998,0.001015656575689132,0.0011480304827206154
ENGATIVA,2024-06-01,8.163904505451201,14.131119908727408,6.0169497256356745,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9493055555555556,0.9479166666666665,0.9388888888888889,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-1.3144986752419516,0.0008136419867243386,0.0009196866589940773
FONTIBON,2024-06-01,13.890394409719077,19.38824224989949,7.936310395314788,20.70883333333333,82.4705,1.2726666666666666,,265.92,8.864,0.9472222222222222,0.9486111111111112,0.8784722222222222,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-12.287618242888664,0.0007692428742191894,0.0009789897645896216
KENNEDY,2024-06-01,11.883090379008747,19.318235294117645,5.461820851688693,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9444444444444444,0.9458333333333332,0.9527777777777776,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-0.8903414335738944,0.00010605581702402556,0.00011987842517615688
PUENTE ARANDA,2024-06-01,8.033676470588235,18.357886904761905,5.465491923641704,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9333333333333332,0.9458333333333332,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-4.969785211441408,0.0008455656441873462,0.0009557710331464302
SAN CRISTOBAL,2024-06-01,5.638879456706282,9.179294478527607,4.0132275132275135,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9055555555555556,0.7875,0.8180555555555555,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,12.427051251671447,0.0006646675556124948,0.0007512958936939898
SUBA,2024-06-01,7.757658321945692,12.384527898909923,7.216330885952031,17.296777777777777,83.93222222222222,1.1386666666666665,,249.93666666666664,8.331222222222223,0.9231481481481482,0.8203703703703703,0.8967592592592593,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-6.311837096896485,0.00045590505001656965,0.0005191238836188672
TEUSAQUILLO,2024-06-01,10.546666666666669,12.427753303964757,7.370501474926254,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9458333333333332,0.9416666666666668,0.9375,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,9.725734739843151,0.0011239797853825958,0.001270471817410794
