Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_O3,grad_O3,adv_proxy_O3
SAN CRISTOBAL,2024-06-01,5.638879456706282,9.179294478527607,4.0132275132275135,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9055555555555556,0.7875,0.8180555555555555,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,9.680002615157818,0.00035691884500226246,0.0004034372678008906
SUBA,2024-06-01,7.757658321945692,12.384527898909923,7.216330885952031,17.296777777777777,83.93222222222222,1.1386666666666665,,249.93666666666664,8.331222222222223,0.9231481481481482,0.8203703703703703,0.8967592592592593,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-0.07872374217481948,0.00012888755464057604,0.00014675996221740257
TEUSAQUILLO,2024-06-01,10.546666666666669,12.427753303964757,7.370501474926254,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9458333333333332,0.9416666666666668,0.9375,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-0.37271380172870217,0.00027981585682591186,0.0003162851901655557
TUNJUELITO,2024-06-01,17.4385206062038,,8.883691756272402,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.7138888888888889,0.775,0.8666666666666667,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-11.710534980259295,0.0005882328960258326,0.0006648992501411994
USAQUEN,2024-06-01,5.313676470588236,7.447761194029851,,19.017666666666667,81.55966666666667,1.1303333333333332,,247.96,8.265333333333334,0.9305555555555556,0.6694444444444444,0.9444444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2024-07-01,4.673699015471168,6.943705799151344,11.93932107496464,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9502688172043012,0.9502688172043012,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-6.607570876370249,0.0003664914181210608,0.0005486731198386591
ENGATIVA,2024-07-01,5.293585303474519,12.121719796377295,10.145138111235537,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.8595430107526882,0.8568548387096775,0.8548387096774193,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,1.9616751028399495,0.00022861168965387406,0.0003422538231237515
FONTIBON,2024-07-01,11.020274961719206,18.302078675321553,9.26949152542373,20.301290322580645,80.58467741935483,1.7080645161290327,,117.03,3.775161290322581,0.9495967741935484,0.9516129032258064,0.907258064516129,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-0.028742348424201758,0.0003342083518697167,0.0005708494268226291
KENNEDY,2024-07-01,9.075212464589235,18.147375886524824,6.4463172804532585,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9475806451612904,0.9489247311827956,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,9.965378720414023,0.0005680161420040186,0.0008503751338840809
PUENTE ARANDA,2024-07-01,5.181779053084648,14.612375533428166,7.876977401129943,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9448924731182796,0.9516129032258064,0.9368279569892471,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,6.161523548441748,0.0006448855425384229,0.0009654560654583295
SAN CRISTOBAL,2024-07-01,4.106990881458967,6.882324058919804,,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.821236559139785,0.7231182795698925,0.8844086021505376,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2024-07-01,5.9001928140315485,10.340617684354273,10.336425906761974,16.949354838709677,82.96139784946236,1.4815053763440862,,138.79,4.477096774193549,0.9417562724014337,0.9516129032258065,0.9184587813620072,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,8.462328358569621,0.0004634841247341711,0.0006866542226438076
TEUSAQUILLO,2024-07-01,6.650771388499299,8.081779661016949,11.188276836158192,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9516129032258064,0.9516129032258064,0.9583333333333334,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-4.479040506956262,0.00043859905059301856,0.0006566252238071612
TUNJUELITO,2024-07-01,16.225094114244204,9.355650684931506,12.157861635220126,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.7849462365591398,0.8548387096774194,0.9059139784946237,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-9.99242858885705,0.0008478213647262233,0.0012692706302240009
USAQUEN,2024-07-01,4.321518987341772,3.724039829302987,17.387146892655366,18.71451612903226,80.19419354838709,1.4970967741935486,,128.74,4.152903225806452,0.9448924731182796,0.9516129032258064,0.8494623655913979,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-19.740555585003946,0.0008259309303441164,0.0012364985315248531
BARRIOS UNIDOS,2024-08-01,9.039099859353025,9.964033850493651,17.345133991537377,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.952956989247312,0.952956989247312,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-13.229706366473003,0.0008585609721618367,0.001262915494534831
ENGATIVA,2024-08-01,9.30618846694796,17.19243937232525,7.969186875891583,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.7755376344086021,0.7762096774193548,0.758736559139785,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,27.05594418283587,0.0016566907208418757,0.0024369386087222432
FONTIBON,2024-08-01,19.647978606041143,24.013437375666427,15.40394366197183,21.011612903225807,74.62741935483871,1.4606451612903228,,62.30499999999999,2.0098387096774193,0.9529569892473118,0.9543010752688172,0.9516129032258066,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-4.624273291050664,0.001140441917397742,0.00166578096837967
KENNEDY,2024-08-01,,,,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.6263440860215054,0.6263440860215054,0.6223118279569892,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,,,
PUENTE ARANDA,2024-08-01,12.45848787446505,19.660057061340943,12.622081575246131,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9422043010752688,0.9556451612903226,0.9422043010752688,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,10.36154389399157,0.0011516823692734582,0.001694087614157087
SAN CRISTOBAL,2024-08-01,7.507467532467533,8.158581560283688,21.28276353276353,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9475806451612904,0.9435483870967742,0.8279569892473119,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,-15.620501978560622,0.0005749143980739124,0.000845680533940981
SUBA,2024-08-01,11.491099337862941,12.912473073457924,15.226815213451715,17.174086021505378,79.02301075268818,1.4202150537634413,,67.70333333333333,2.183978494623656,0.9489247311827956,0.946236559139785,0.9543010752688174,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,1.6513154521089772,0.0007589324657224166,0.0010778473126087829
TEUSAQUILLO,2024-08-01,10.533236994219653,10.616973125884016,18.214427157001413,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9502688172043012,0.9502688172043012,0.9301075268817204,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-9.272122242248901,0.0006821703852949466,0.0010034506312725667
TUNJUELITO,2024-08-01,22.21478446817812,,17.39127988748242,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,,0.9556451612903226,0.9556451612903227,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-0.8777146669551783,0.0006833168492240562,0.0010051370427295796
USAQUEN,2024-08-01,8.539662447257383,6.19493670886076,22.017440225035163,18.966451612903228,75.88193548387098,1.470967741935484,,59.62,1.9232258064516128,0.9556451612903226,0.9556451612903226,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-25.51118459422481,0.0010001249765086405,0.001471151578348194
BARRIOS UNIDOS,2024-09-01,11.45216718266254,12.307458143074582,18.70559210526316,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9125,0.8444444444444444,0.8972222222222223,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-5.888386315740686,0.0003365913694742706,0.0004840183893040011
ENGATIVA,2024-09-01,12.941390476406895,16.15300060523078,17.07560407629513,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.8840277777777776,0.8909722222222223,0.825,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.077959190117959,0.00022872039319747885,0.0003288999254179746
FONTIBON,2024-09-01,19.38701763938517,23.015919230700867,17.586569343065694,22.100166666666667,70.57166666666666,1.3843333333333334,,85.955,2.865166666666666,0.9319444444444444,0.9513888888888888,0.9222222222222223,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,0.9150753608382303,0.0001629287116883847,0.0002255476465472872
KENNEDY,2024-09-01,,,,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.6416666666666667,0.5375,0.6333333333333333,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,,,
PUENTE ARANDA,2024-09-01,12.746131386861316,19.17083946980854,14.14017595307918,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9430555555555556,0.9472222222222222,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,9.440579232399344,0.0010422325954579004,0.0014987304722684607
SAN CRISTOBAL,2024-09-01,10.661374045801526,9.865401459854017,16.013333333333332,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9513888888888888,0.9166666666666666,0.9097222222222222,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,3.821107091636886,0.0002734663097892315,0.0003932445534769149
SUBA,2024-09-01,13.550835171374265,14.778535294181072,16.0203345255628,17.868111111111112,77.04055555555554,1.396111111111111,,90.19,3.0063333333333326,0.7847222222222222,0.7861111111111111,0.737037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,8.282216065280455,0.0003904865113392153,0.0005451625572196933
TEUSAQUILLO,2024-09-01,,12.837591776798824,19.01260997067449,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9458333333333332,0.9472222222222222,0.6944444444444444,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-6.605492510615434,0.0005037019132399464,0.0007243233512390429
TUNJUELITO,2024-09-01,,,18.708321167883213,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.3597222222222222,0.9513888888888888,0.7201388888888889,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-7.263133049353915,0.000592147995247002,0.0008515088171651889
USAQUEN,2024-09-01,10.637573964497042,9.074231332357249,20.56202346041056,19.767666666666667,73.34766666666665,1.438,,85.99,2.866333333333333,0.9486111111111112,0.9472222222222222,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-9.884539674110595,0.0004363826232346416,0.0006275182122114145
BARRIOS UNIDOS,2024-10-01,,,,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.6290322580645161,0.6303763440860215,0.6290322580645161,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,,,
ENGATIVA,2024-10-01,13.301578843028455,17.262642045454545,8.024220963172805,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.7668010752688172,0.7681451612903225,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,19.58611239817906,0.0019060272233767462,0.0021691819497010197
FONTIBON,2024-10-01,17.196739130434782,21.595703703703705,17.586901408450704,21.48548387096774,76.80596774193549,1.0862903225806453,,169.78,5.476774193548387,0.790994623655914,0.9543010752688172,0.7829301075268817,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.337180181088836,0.0008803071297485083,0.000956269115944549
KENNEDY,2024-10-01,20.680945347119646,22.54589928057554,18.3516501650165,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9341397849462364,0.8145161290322581,0.9099462365591398,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-9.203034168158892,0.0005989794794055043,0.0006816772914008449
PUENTE ARANDA,2024-10-01,14.915919629057187,,11.740123456790124,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.3346774193548387,0.8709677419354839,0.8696236559139785,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,17.703824172369877,0.0012861219002417762,0.0014636896980816086
SAN CRISTOBAL,2024-10-01,10.157627118644069,13.242368045649073,14.656348074179745,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9422043010752688,0.9422043010752688,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,2.3436236119746425,0.00029127174897632325,0.0003314860420607963
SUBA,2024-10-01,11.423464694878504,16.44497841673305,14.583869824313402,17.716774193548385,80.6083870967742,1.1083870967741936,,192.49666666666667,6.209569892473119,0.7809139784946236,0.7195340501792115,0.9014336917562723,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,1.8940709845603507,0.0011355411413221121,0.0012586191488976701
TEUSAQUILLO,2024-10-01,11.18758815232722,15.644729344729344,18.047652916073968,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9435483870967742,0.9448924731182796,0.952956989247312,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,-6.768280966907108,0.0008249780194478596,0.0009388782105200158
TUNJUELITO,2024-10-01,23.67483574557227,10.859715639810426,16.524891461649784,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.8508064516129032,0.928763440860215,0.875,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-4.82655268896298,0.0004700417151233389,0.0005349377970823031
USAQUEN,2024-10-01,8.661428571428571,12.989389534883722,23.03758967001435,19.448709677419355,77.96000000000001,1.1380645161290324,,178.05,5.743548387096775,0.9247311827956988,0.9368279569892471,0.9408602150537636,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-23.467088552542492,0.0014424706932347976,0.0016416247115265698
BARRIOS UNIDOS,2024-11-01,11.93578125,15.761538461538462,11.51160409556314,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8125,0.8138888888888889,0.8888888888888888,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-5.952877706845013,0.00043442647150042954,0.0004255931332465875
ENGATIVA,2024-11-01,15.98992700729927,22.97521994134897,10.32179675994109,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.6243055555555556,0.5979166666666667,0.6006944444444444,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,1.9614316283125373,0.0002043259429616441,0.00020017131545475736
FONTIBON,2024-11-01,16.41267104760351,24.495468837619164,11.093421052631578,20.635666666666665,82.92283333333333,0.9970000000000001,,192.665,6.422166666666667,0.9312499999999999,0.95,0.9479166666666667,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-0.3423250980268584,0.00013760656874423492,0.00013719374903800222
KENNEDY,2024-11-01,23.369648093841644,18.54992272024729,11.522720247295208,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8986111111111111,0.8986111111111111,0.9472222222222222,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-6.371833945835967,0.00041719255837425144,0.0004087096430206417
PUENTE ARANDA,2024-11-01,15.772859216255442,26.21240657698057,6.748533724340176,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9291666666666668,0.9472222222222222,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,8.380024817692757,0.0008343332365171909,0.000817368460708008
SAN CRISTOBAL,2024-11-01,13.950506756756758,17.442143906020558,8.146833578792341,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9458333333333332,0.9430555555555556,0.8222222222222222,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,0.8092385858333957,0.00021092434346910735,0.00020663554848523552
SUBA,2024-11-01,13.195873505823736,16.26122343283931,9.656568227441563,17.113444444444443,86.18711111111111,0.8814444444444446,,207.0333333333333,6.901111111111111,0.8888888888888888,0.8953703703703703,0.9449074074074074,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,7.387068954244631,0.0003661805212999913,0.00032276778616364797
TEUSAQUILLO,2024-11-01,13.79421768707483,19.929513888888888,,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8,0.7486111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2024-11-01,26.203005164830998,13.358686131386865,10.354372019077902,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.9513888888888888,0.8736111111111111,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-4.645028506805979,0.0003755861909334074,0.0003679492717177615
USAQUEN,2024-11-01,10.728951255539144,15.8628125,14.523372781065088,18.587,84.712,0.9796666666666668,,195.92,6.530666666666667,0.8888888888888888,0.9388888888888888,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,-12.080149260249472,0.0005184084533037298,0.0005078674814198873
BARRIOS UNIDOS,2024-12-01,15.356976744186047,13.855994152046785,15.074122807017543,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.9193548387096774,0.9193548387096774,0.9247311827956988,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-2.7137238328357025,0.0002793834562625825,0.00025324758454769574
ENGATIVA,2024-12-01,16.957406436895,21.163860667634253,13.020029027576197,19.18322580645161,82.05612903225806,0.9064516129032258,,157.62,5.0845161290322585,0.823252688172043,0.8185483870967742,0.9059139784946235,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,5.484117601779209,0.00035866768102449674,0.0003251148979609148
FONTIBON,2024-12-01,19.99099700838245,22.48754673494968,15.055589123867067,21.102096774193548,81.01419354838708,0.9287096774193548,,171.2,5.522580645161291,0.9166666666666666,0.8897849462365591,0.9240591397849462,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-2.692112920418399,0.00020323323963082968,0.00018874467641843826
